CC Num,SiteID,AUNum,Stream Class,Date,Waterbody,Watertype,Water_Class,Location,Link,Latitude,Longitude,County,Basin,Subbasin,Huc_8Digit,EcoRegion,Sample Type,Drainage,Temp_C,Sp_Cond,pH_SU,Diss_Oxy,Channel Modification,Instream Habitat,Substrate,Pools,Riffles,LBank,RBank,Shade,LRiparian,RRiparian,Total Score
11676,BB192,17-43-(8)a,,9/24/13,ROCKY R,River,Riverine,US 64,,35.735322,-79.423414,Chatham,CPF,12,3030003,P,Full Scale,69.4,21.3,104.5,6.3,,5,16,15,8,10,6,6,10,5,5,86
12359,BB192,,,5/2/18,ROCKY R,River,Riverine,US 64,,35.735322,-79.423414,Chatham,CPF,12,3030003,P,Full Scale,69.4,17.3,80.5,6.9,9,5,16,12,4,13,5,6,7,3,5,76
3541,CB226,11-129-(15.5),,8/5/85,S FK CATAWBA R,River,Riverine,NC 7,3541,35.259991,-81.074171,Gaston,CTB,36,3050102,P,Full Scale,631,0,0,0,0,,,,,,,,,,,
9556,NB63,22-20-4,,5/31/05,RACOON CR,Creek,Riverine,STEELE RD,9556,36.46305556,-80.14916667,Stokes,ROA,1,3010103,P,Qual 4,2.1,16.4,63,7.4,9.2,5,14,12,6,16,5,6,10,5,5,84
4163,CB226,11-129-(15.5),,7/20/87,S FK CATAWBA R,River,Riverine,NC 7,4163,35.259991,-81.074171,Gaston,CTB,36,3050102,P,Full Scale,631,0,0,0,0,,,,,,,,,,,
4973,CB226,11-129-(15.5),,7/11/89,S FK CATAWBA R,River,Riverine,NC 7,4973,35.259991,-81.074171,Gaston,CTB,36,3050102,P,Full Scale,631,0,0,0,0,,,,,,,,,,,
12675,NB63,,,4/19/21,RACOON CR,Creek,Riverine,STEELE RD,,36.46305556,-80.14916667,Stokes,ROA,1,3010103,P,Qual 4,2.1,12.4,60,6.5,10.5,5,16,9,4,14,6,6,10,5,5,80
8724,QB324,13-17-4-4,,5/13/02,RAMAH CR,Creek,Riverine,SR 2426,8724,35.42416667,-80.76527778,Mecklenburg,YAD,11,3040105,P,Qual 5,6.24,20.6,145,7.4,6.8,5,12,3,3,4,3,6,7,2,2,47
5980,CB226,11-129-(15.5),,8/18/92,S FK CATAWBA R,River,Riverine,NC 7,5980,35.259991,-81.074171,Gaston,CTB,36,3050102,P,Full Scale,631,0,0,0,0,,,,,,,,,,,
9658,OB90,28-(80),,6/28/05,TAR R,River,,US 64 BUS,9658,35.89388889,-77.53333333,Edgecombe,TAR,3,3020103,CA,Full Scale,2220,27.1,123,6.9,8.4,15,15,13,4,0,2,4,2,4,5,64
9659,OB89,28-(80),,6/28/05,TAR R,River,,NC 42,9659,35.790354,-77.550685,Edgecombe,TAR,3,3020103,CA,Full Scale,2450,28.4,129,7,9.5,15,13,13,4,0,4,4,2,4,4,63
8727,QB325,13-17-4-4,,5/7/02,RAMAH CR,Creek,Riverine,SR 2427,8727,35.44194444,-80.80194444,Mecklenburg,YAD,11,3040105,P,Qual 5,3.06,23,154,7.5,7.2,3,11,3,3,3,5,5,8,5,2,48
9663,AB5,9-(1),,7/11/05,BROAD R,River,,SR 2802,9663,35.49527778,-82.27361111,Buncombe,BRD,1,3050105,MT,Full Scale,22.7,17.7,24,7.8,8.7,5,16,15,6,16,6,6,10,3,4,87
9664,AB9,20-Sep,,7/11/05,BUFFALO CR,Creek,,SR 1314,9664,35.48555556,-82.18416667,Rutherford,BRD,1,3050105,MT,EPT,2.8,18.7,16,6,8,5,14,12,6,16,6,6,10,5,5,85
9558,NB64,23-2-5,,6/3/05,RATTLESNAKE CR,Creek,Riverine,SR 1437,9558,36.50555556,-78.63333333,Granville,ROA,6,3010102,P,Qual 4,1.8,16,89,6.8,7.6,5,12,12,6,14,5,5,10,5,5,79
9094,BB77,17-8-(0.5)a,,4/15/03,REDDICKS CR,Creek,Riverine,GROOMTOWN RD,9094,35.97472222,-79.885,Guilford,CPF,8,3030003,P,Full Scale,-1,15,119,6.2,8.4,6,16,8,6,10,5,6,10,5,5,77
9667,JB70,27-45-(2),,7/25/05,BLACK CR,Creek,,SR 1330,9667,35.473753,-78.511835,Johnston,NEU,4,3020201,CA,Full Scale,72.9,27.9,68,6.5,4.4,15,6,3,9,0,10,10,7,5,5,70
9668,JB72,27-52-6a,,7/25/05,HANNAH CR,Creek,,SR 1159,9668,35.40277778,-78.45972222,Johnston,NEU,4,3020201,CA,Full Scale,30.5,27.7,97,6.1,3,15,13,6,10,0,10,10,10,5,5,84
9669,JB78,27-77,,7/26/05,FALLING CR,Creek,,NR SR 1546,9669,35.27638889,-77.69361111,Lenoir,NEU,5,3020202,CA,EPT,43.3,26.1,74,6.3,6,14,5,6,4,0,9,9,7,5,5,64
9670,JB74,27-72-(5),,7/26/05,BEAR CR,Creek,,SR 1311,9670,35.24833333,-77.78444444,Lenoir,NEU,5,3020202,CA,EPT,62.3,25.1,99,6.2,6.6,14,7,6,4,0,3,3,7,5,5,54
9671,JB75,27-72-(0.1),,7/26/05,BEAR CR,Creek,,SR 1715,9671,35.36388889,-77.81111111,Wayne,NEU,5,3020202,CA,Full Scale,15.7,29.1,90,6.3,6.3,10,10,7,4,0,7,0,9,3,0,50
7436,CB226,11-129-(15.5),,8/20/97,S FK CATAWBA R,River,Riverine,NC 7,7436,35.259991,-81.074171,Gaston,CTB,36,3050102,P,Full Scale,631,26,261,6.7,7.7,,,,,,,,,,,
9098,BB59,17-8-(0.5)a,,4/16/03,REDDICKS CR,Creek,Riverine,BISBEE RD,9098,35.97777778,-79.89388889,Guilford,CPF,8,3030003,P,Qual 5,5.41,20,142,6.6,9.4,3,11,3,5,0,4,4,7,3,4,44
3118,CB227,11-129-(15.5),,8/11/83,S FK CATAWBA R,River,Riverine,SR 2003,3118,35.30833333,-81.11,Gaston,CTB,36,3050102,P,Full Scale,622,0,0,0,0,,,,,,,,,,,
9675,JB92,27-57-(20.2)a,,7/28/05,LITTLE R,River,,SR 1234,9675,35.46638889,-78.09333333,Wayne,NEU,6,3020201,CA,Full Scale,275.1,31.8,97,6.8,6.3,10,5,7,4,0,2,3,1,5,1,38
9676,JB90,27-57-(20.2)b,,7/28/05,LITTLE R,River,,NC 581,9676,35.44527778,-78.04583333,Wayne,NEU,6,3020201,CA,Full Scale,280,31.4,88,7,5.8,12,12,4,4,0,2,4,6,3,5,52
9677,GB86,Feb-96,,8/2/05,GREY WOLF CR,Creek,,@ MOUTH,9677,35.46166667,-83.55916667,Swain,LTN,2,6010203,MT,EPT,1.2,18.7,13,6.6,8.6,5,17,15,7,16,6,7,9,5,5,92
9678,GB74,2-132,,8/2/05,CHAMBERS CR,Creek,,@ MOUTH,9678,35.44916667,-83.60944444,Swain,LTN,2,6010202,MT,EPT,4.8,18.5,12,7,8.6,5,20,12,6,16,7,7,8,5,5,91
9679,GB81,2-159-(6),,8/3/05,EAGLE CR,Creek,,@ MOUTH,9679,35.48555556,-83.77416667,Swain,LTN,2,6010202,MT,Full Scale,22.3,17.1,10,6.7,8.9,5,18,15,6,16,7,7,5,5,5,89
9680,GB104,2-166,,8/3/05,PAYNE BR,Branch,,@ MOUTH,9680,35.46444444,-83.80222222,Swain,LTN,2,6010202,MT,EPT,0.5,18.9,13,7,8.3,5,18,14,10,16,7,7,8,5,5,95
9681,GB112,2-147-(0.7),,8/3/05,SHEHAN CR,Creek,,@ MOUTH,9681,35.47388889,-83.73,Swain,LTN,2,6010202,MT,EPT,2.3,8.3,16,6.8,8.5,5,17,14,8,14,7,7,9,5,5,91
9682,GB3,2-146-(19),,8/3/05,HAZEL CR,Creek,,NR MOUTH,9682,35.474318,-83.722278,Swain,LTN,2,6010202,MT,Full Scale,44.7,19.4,12,7,8.2,5,20,15,6,16,7,7,5,5,5,91
9683,GB105,2-132,,8/3/05,PILKEY CR,Creek,,@ MOUTH,9683,35.44722222,-83.66611111,Swain,LTN,2,6010202,MT,EPT,3.3,18.9,17,7,8.2,5,17,15,8,14,7,7,8,5,5,91
9209,QB327,13-17-8a,,7/30/03,REEDY CR,Creek,Riverine,SR 2826,9209,35.25083333,-80.68944444,Mecklenburg,YAD,11,3040105,P,Full Scale,10.6,23,92,7.4,8,5,13,3,0,7,3,2,10,4,5,52
12749,QB47,,,8/24/21,STONY FK,Fork,Riverine,SR 1135,,36.11055556,-81.36,Wilkes,YAD,1,3040101,P,EPT,33.8,24.5,33.6,5.6,8.2,4,15,14,8,8,6,6,9,4,3,77
9687,AB43,9-46-(3.5),,7/12/05,SANDY RUN CR,Creek,,SR 1195,9687,35.22555556,-81.69694444,Cleveland,BRD,4,3050105,MT,Full Scale,65,23.8,46,6.4,10.4,4,15,13,7,12,6,6,7,5,5,80
11281,QB327,13-17-8a,,11/8/11,REEDY CR,Creek,Riverine,SR 2826,,35.25083333,-80.68944444,Mecklenburg,YAD,11,3040105,P,Full Scale,10.6,13.2,157,7.1,9,3,10,3,6,7,2,6,10,3,4,54
9689,AB25,9-50-15,,7/13/05,HINTON CR,Creek,,NC 226,9689,35.43638889,-81.6525,Cleveland,BRD,4,3050105,MT,EPT,19,20.2,32,6.5,9.9,4,13,8,4,10,6,6,9,5,5,70
9690,AB37,9-50-4,,7/13/05,N FK FIRST BROAD R,River,,SR 1728,9690,35.53638889,-81.77222222,Rutherford,BRD,4,3050105,MT,EPT,12,20.3,29,6.7,10.8,4,16,14,8,15,6,6,8,4,5,86
9210,QB326,13-17-8a,,7/30/03,REEDY CR,Creek,Freshwater Pond,NR ROCKY RIVER RD,9210,35.27944444,-80.71,Mecklenburg,YAD,11,3040105,P,Full Scale,1.3,23,78,7.4,7.7,5,12,3,4,7,3,3,10,5,4,56
9693,AB39,9-55-1-(1),,7/14/05,N PACOLET R,River,,SR 1179,9693,35.22416667,-82.27055556,Polk,BRD,6,3050105,MT,Full Scale,17,10.6,35,6.6,8.9,4,15,15,3,16,2,3,6,1,1,66
8125,JB224,27-33-11,,5/19/00,REEDY CR,Creek,Freshwater Forested/Shrub Wetland,UMSTEAD ST PK,8125,35.8225,-78.73361111,Wake,NEU,2,3020201,P,Qual 4,-1,0,0,0,0,,,,,,,,,,,
9695,AB38,9-55-1-(1),,7/15/05,N PACOLET R,River,,SR 1102,9695,35.21527778,-82.34694444,Polk,BRD,6,3050105,MT,EPT,5.6,18.5,31,7,10.5,4,16,15,10,16,7,7,9,5,5,94
3147,CB227,11-129-(15.5),,11/15/83,S FK CATAWBA R,River,Riverine,SR 2003,3147,35.30833333,-81.11,Gaston,CTB,36,3050102,P,Full Scale,622,0,0,0,0,,,,,,,,,,,
8126,JB223,27-33-11,,5/19/00,REEDY CR,Creek,Lake,SR 1775,8126,35.82527778,-78.73138889,Wake,NEU,2,3020201,P,Qual 4,-1,0,0,0,0,,,,,,,,,,,
9698,AB19,9-50-(19.5),,9/20/05,FIRST BROAD R,River,,SR 1809,9698,35.382271,-81.548899,Cleveland,BRD,4,3050105,MT,Full Scale,200.1,21.8,43,6.6,8.8,4,16,12,8,12,5,6,8,5,4,80
3332,CB200,11-129-(3.7),,9/10/84,S FK CATAWBA R,River,Riverine,NC 27,3332,35.46638889,-81.26722222,Lincoln,CTB,35,3050102,P,Full Scale,390,0,0,0,0,,,,,,,,,,,
9700,AB10,9-53-(5),,9/20/05,BUFFALO CR,Creek,,NC 198,9700,35.17111111,-81.51722222,Cleveland,BRD,5,3050105,MT,EPT,160,25.2,180,6.4,7.2,4,14,8,3,8,2,2,9,5,5,60
6635,QB162,12-94-9b,,8/3/94,REYNOLDS CR,Creek,Riverine,NR SADDLEBROOK CIR,6635,36.09222222,-80.39555556,Forsyth,YAD,4,3040101,P,Full Scale,0.93,22,0,0,0,,,,,,,,,,,
9702,AB40,9-55-1-(10),,9/21/05,N PACOLET R,River,,SR 1501,9702,35.205,-82.15888889,Polk,BRD,6,3050105,MT,Full Scale,49,21.7,72,6.8,8.5,4,15,9,4,8,6,3,9,5,2,65
9703,AB47,9/29/44,,9/21/05,WALNUT CR,Creek,,SR 1315,9703,35.35416667,-82.10333333,Polk,BRD,2,3050105,MT,EPT,17,20.2,33,6.7,8.6,4,17,9,7,15,7,4,9,5,2,79
8278,QB162,12-94-9b,,10/23/00,REYNOLDS CR,Creek,Riverine,NR SADDLEBROOK CIR,8278,36.09222222,-80.39555556,Forsyth,YAD,4,3040101,P,Full Scale,0.93,14,192,7.3,7.8,4,15,9,8,14,5,5,9,5,1,75
10040,QB160,12-94-9b,,8/7/06,REYNOLDS CR,Creek,Riverine,NR RIDING RIDGE LN,10040,36.09222222,-80.39555556,Forsyth,YAD,4,3040101,P,Qual 4,0.9,24,103,6.5,5.2,3,16,9,4,16,4,2,8,4,0,66
6636,QB159,12-94-9b,,8/3/94,REYNOLDS CR,Creek,Riverine,NR GRINNELL CT,6636,36.09277778,-80.39861111,Forsyth,YAD,4,3040101,P,Full Scale,0.61,0,0,0,0,,,,,,,,,,,
9707,JB110,27-86-11-(5)b,,7/25/05,TOISNOT SWP,Swamp,,US 264A,9707,35.69805556,-77.855,Wilson,NEU,7,3020203,CA,EPT,63.8,29.3,63,6.8,5.6,15,12,7,4,0,10,10,7,5,5,75
8279,QB159,12-94-9b,,10/23/00,REYNOLDS CR,Creek,Riverine,NR GRINNELL CT,8279,36.09277778,-80.39861111,Forsyth,YAD,4,3040101,P,Full Scale,0.61,14,81,6.8,8.4,5,20,12,6,14,3,3,10,3,0,76
9709,JB99,27-86-(7)a,,7/26/05,CONTENTNEA CR,Creek,,NC 222,9709,35.60222222,-77.83111111,Wilson,NEU,7,3020203,CA,Full Scale,382.8,29.7,133,6.7,5.1,15,11,14,4,0,9,9,7,4,4,77
9710,JB104,27-86-26,,7/26/05,L CONTENTNEA CR,Creek,,US 264A,9710,35.54472222,-77.51277778,Pitt,NEU,7,3020203,CA,EPT,96.7,28.5,105,6.6,3.4,15,15,13,4,0,10,10,10,5,5,87
9711,JB106,27-86-14,,7/27/05,NAHUNTA SWP,Swamp,,SR 1058,9711,35.48888889,-77.80611111,Greene,NEU,7,3020203,CA,Full Scale,78.6,26.6,97,6.5,5.6,15,13,7,4,0,10,10,7,5,5,76
9712,JB113,27-90b,,7/27/05,CORE CR,Creek,,NC 55,9712,35.251956,-77.287257,Craven,NEU,8,3020202,CA,Full Scale,57.2,29.6,150,6.8,4.2,15,15,7,4,0,9,9,10,4,2,75
9713,JB117,27-97-5b,,7/28/05,CLAYROOT SWP,Swamp,,SR 1941,9713,35.385,-77.24805556,Pitt,NEU,9,3020202,CA,EPT,46,25.9,182,7.1,6.7,5,10,7,4,0,9,9,5,2,5,56
9714,JB133,27-101-(1),,7/28/05,TRENT R,River,,NR COMFORT,9714,35.010892,-77.524691,Jones,NEU,11,3020204,CA,Full Scale,122,28.8,114,6.4,4.2,15,15,8,4,0,9,9,9,5,5,79
9715,JB107,27-86-14,,7/29/05,NAHUNTA SWP,Swamp,,SR 1537,9715,35.51166667,-77.94861111,Wayne,NEU,7,3020203,CA,Full Scale,24.9,24.7,89,6.4,5.63,15,15,7,4,0,10,10,8,5,5,79
9716,JB121,27-97-(0.5)a2,,7/29/05,SWIFT CR,Creek,,SR 1931,9716,35.35194444,-77.26111111,Pitt,NEU,9,3020202,CA,Full Scale,90.6,27.3,117,6.6,8.7,10,13,7,10,0,10,10,5,5,1,71
9717,JB120,27-97-(0.5)b,,9/27/05,SWIFT CR,Creek,,NC 118,9717,35.3125,-77.18666667,Craven,NEU,9,3020202,CA,Full Scale,217,25.1,184,6.5,1.6,15,15,1,6,0,10,10,10,5,4,76
9718,JB85,27-62,,9/29/05,STONEY CR,Creek,,SR 1920,9718,35.34833333,-77.98,Wayne,NEU,5,3020202,CA,Full Scale,26.3,20.9,121,6.2,5.6,15,14,12,4,0,3,4,10,5,5,72
9719,DB4,25a2b,,9/27/05,CHOWAN R,River,,NR NEW FERRY RD,9719,36.35944444,-76.77416667,Gates,CHO,1,3010203,CB,Boat,4350,26.3,157,6.51,4.1,15,18,4,4,0,10,10,6,5,5,77
9720,MB14,30-6-(1)b,,8/23/05,PERQUIMANS R,River,,NR KNOWLES LDG,9720,36.21361111,-76.48361111,Perquimans,PAS,52,3010205,CB,Boat,127,29.7,303,6.8,3.2,15,15,7,4,0,10,10,2,5,4,72
9721,MB3,30-3-(3),,8/24/05,PASQUOTANK R,River,,GOAT IS,9721,36.34444444,-76.22194444,Pasquotank,PAS,50,3010205,CB,Boat,393,28.7,152,6.4,2.4,15,15,4,4,0,10,10,2,5,5,70
9722,MB10,30-14-4-(1),,8/25/05,SCUPPERNONG R,River,,SR 1105,9722,35.87777778,-76.3375,Tyrrell,PAS,53,3010205,CB,Boat,129,26,173,6.3,0.15,10,20,4,10,0,10,10,8,5,5,82
9723,DB1,25-14-1b,,8/25/05,AHOSKIE CR,Creek,,NC 42,9723,36.24444444,-76.94722222,Hertford,CHO,1,3010203,CA,Full Scale,135.1,23.6,111,6.71,6,10,12,7,4,0,7,2,7,3,0,52
9724,DB9,25-4-8-8,,8/26/05,CUTAWHISKIE CR,Creek,,SR 1141,9724,36.32583333,-77.08805556,Hertford,CHO,2,3010204,CA,Full Scale,36.4,20.8,114,6.4,4.5,10,10,7,4,0,6,6,8,5,2,58
9725,DB11,25-4-(5),,9/27/05,MEHERRIN R,River,,SR 1175,9725,36.43777778,-76.95333333,Hertford,CHO,2,3010204,CB,Boat,1610,27,101,6.43,4.38,15,18,13,4,0,10,10,6,4,5,85
9726,DB5,25a1,,9/28/05,CHOWAN R,River,,SR 1319,9726,36.53166667,-76.92138889,Hertford,CHO,1,3010203,CB,Boat,2470,25,187,5.9,2.9,,,,,,,,,,,
10039,QB161,12-94-9b,,8/7/06,REYNOLDS CR,Creek,Riverine,NR SADDLEBACK CIR,10039,36.09277778,-80.39861111,Forsyth,YAD,4,3040101,P,Qual 4,0.6,23.5,82,6.3,5.7,3,14,10,6,14,5,4,8,2,1,67
4835,QB386,13-17-36-(5)a1b,,3/13/89,RICHARDSON CR,Creek,Riverine,SR 1751,4835,34.98972222,-80.51027778,Union,YAD,14,3040105,P,Full Scale,55.0183,0,0,0,0,,,,,,,,,,,
5448,QB386,13-17-36-(5)a1b,,9/14/90,RICHARDSON CR,Creek,Riverine,SR 1751,5448,34.98972222,-80.51027778,Union,YAD,14,3040105,P,Full Scale,55.0183,0,0,0,0,,,,,,,,,,,
3066,QB383,13-17-36-(5)a1b,,8/1/83,RICHARDSON CR,Creek,Riverine,SR 1006,3066,35.03194444,-80.47222222,Union,YAD,14,3040105,P,Full Scale,91.0031,0,0,0,0,,,,,,,,,,,
4836,QB383,13-17-36-(5)a1b,,3/13/89,RICHARDSON CR,Creek,Riverine,SR 1006,4836,35.03194444,-80.47222222,Union,YAD,14,3040105,P,Full Scale,91.0031,0,0,0,0,,,,,,,,,,,
5449,QB383,13-17-36-(5)a1b,,9/14/90,RICHARDSON CR,Creek,Riverine,SR 1006,5449,35.03194444,-80.47222222,Union,YAD,14,3040105,P,Full Scale,91.0031,0,0,0,0,,,,,,,,,,,
8610,QB383,13-17-36-(5)a1b,,8/24/01,RICHARDSON CR,Creek,Riverine,SR 1006,8610,35.03194444,-80.47222222,Union,YAD,14,3040105,P,Full Scale,91.0031,25,877,7.2,7,5,15,10,4,14,3,3,7,4,4,69
3331,CB201,11-129-(3.7),,9/10/84,S FK CATAWBA R,River,Riverine,SR 1008,3331,35.48138889,-81.2825,Lincoln,CTB,35,3050102,P,Full Scale,52.0529,0,0,0,0,,,,,,,,,,,
8502,QB175,12-115-3,,8/7/01,TOWN CR,Creek,Lake,I-85,8502,35.68666667,-80.40527778,Rowan,YAD,4,3040103,P,Full Scale,18.0759,24,270,7.7,8.7,5,12,5,10,14,2,2,10,3,3,66
4912,JB255,27-34-11-1,,4/20/89,UT BIG BRANCH,Branch,Freshwater Forested/Shrub Wetland,I-40,4912,35.71388889,-78.58333333,Wake,NEU,2,3020201,P,Full Scale,0.2,0,0,0,0,,,,,,,,,,,
3288,CB199,11-129-(0.5),,8/7/84,S FK CATAWBA R,River,Riverine,NC 10,3288,35.63277778,-81.30555556,Catawba,CTB,35,3050102,P,Full Scale,211,0,0,0,0,,,,,,,,,,,
3851,CB199,11-129-(0.5),,7/21/86,S FK CATAWBA R,River,Riverine,NC 10,3851,35.63277778,-81.30555556,Catawba,CTB,35,3050102,P,Full Scale,211,0,0,0,0,,,,,,,,,,,
9739,JB71,27-52-6b,,9/29/05,HANNAH CR,Creek,,SR 1009,9739,35.36805556,-78.30833333,Johnston,NEU,4,3020201,CA,EPT,63.6,22.1,91,6.2,4.6,15,10,14,8,0,6,2,10,1,4,70
4650,CB199,11-129-(0.5),,7/28/88,S FK CATAWBA R,River,Riverine,NC 10,4650,35.63277778,-81.30555556,Catawba,CTB,35,3050102,P,Full Scale,211,0,0,0,0,,,,,,,,,,,
9741,JB73,27-52-(1),,9/22/05,MILL CR,Creek,,SR 1009,9741,35.35055556,-78.30416667,Johnston,NEU,4,3020201,CA,EPT,84.8,24.8,80,6.4,4.7,15,7,5,4,0,2,2,10,4,5,54
4911,JB292,27-34-11-1,,4/20/89,UT BIG BRANCH,Branch,Freshwater Forested/Shrub Wetland,NR I-40 W,4911,35.71805556,-78.58472222,Wake,NEU,2,3020201,P,Full Scale,-1,0,0,0,0,,,,,,,,,,,
9743,AB42,9-41-14,,9/19/05,ROBERSON CR,Creek,,SR 1561,9743,35.36888889,-81.84861111,Rutherford,BRD,2,3050105,MT,EPT,26.2,19,44,7,8.7,5,14,6,6,7,3,5,10,5,4,65
9744,AB44,9-41-(10.5)b,,9/19/05,SECOND BROAD R,River,,SR 1538,9744,35.40416667,-81.87194444,Rutherford,BRD,2,3050105,MT,Full Scale,86.7,21,33,7.1,7.9,5,13,3,6,0,3,3,10,4,4,51
9745,AB45,9-41-(24.7),,9/19/05,SECOND BROAD R,River,,SR 1973,9745,35.23305556,-81.76666667,Rutherford,BRD,2,3050105,MT,Full Scale,219.9,22,226,7.2,7.9,5,16,12,6,14,3,5,4,5,2,72
9746,AB6,9-(36.5),,9/20/05,BROAD R,River,,US 221,9746,35.205852,-81.839039,Rutherford,BRD,2,3050105,MT,Full Scale,609,21.4,42,6.7,7.8,5,14,6,0,2,7,7,2,3,5,51
9747,AB3,9-(25.5)b,,9/20/05,BROAD R,River,,SR 1106,9747,35.22678,-81.93145,Rutherford,BRD,2,3050105,MT,Full Scale,539,23.5,24,6.5,8.1,5,12,3,4,0,3,5,2,5,5,44
9748,AB24,9-29-(47),,9/20/05,GREEN R,River,,SR 1302,9748,35.26027778,-81.98416667,Polk,BRD,2,3050105,MT,Full Scale,243,23.4,40,6.2,6.9,5,15,12,6,14,3,5,2,3,3,68
9749,AB48,9/29/46,,9/20/05,WHITEOAK CR,Creek,,SR 1352,9749,35.26055556,-82.00388889,Polk,BRD,2,3050105,MT,EPT,52,21.6,48,6.3,7.8,5,14,8,6,12,3,5,10,5,5,73
9750,AB17,9-23-(9)a,,9/21/05,COVE CR,Creek,,OFF SR 1381,9750,35.45652,-82.10734,Rutherford,BRD,1,3050105,MT,EPT,69,19.5,36,6.7,8.5,5,11,7,6,7,3,5,10,3,3,60
9751,AB4,9-(22)b2,,9/21/05,BROAD R,River,,SR 1181,9751,35.39416667,-82.09611111,Rutherford,BRD,2,3050105,MT,Full Scale,190,22.3,34,6.8,8.7,,,,,,,,,,,
9752,AB35,9-25-(3.5),,9/21/05,MOUNTAIN CR,Creek,,SR 1149,9752,35.31638889,-81.99861111,Rutherford,BRD,2,3050105,MT,EPT,46.7,20.9,39,6.7,8.1,5,12,3,6,0,3,5,10,3,5,52
9753,AB16,9-26-(0.5)b,,9/21/05,CLEGHORN CR,Creek,,SR 1149,9753,35.3125,-81.98222222,Rutherford,BRD,2,3050105,MT,Full Scale,14,22.1,78,6.7,7.6,5,12,4,6,7,3,5,10,3,2,57
9754,AB23,9-29-(33),,9/22/05,GREEN R,River,,SR 1151,9754,35.30555556,-82.27555556,Polk,BRD,3,3050105,MT,Full Scale,104.8,19.4,40,7,9.1,5,18,15,10,16,5,5,4,5,5,88
9755,AB29,9/29/30,,9/22/05,HUNGRY R,River,,OFF SR 1799,9755,35.31851,-82.34761,Henderson,BRD,3,3050105,MT,EPT,18.1,18.7,47,6.9,8.6,5,14,12,6,16,3,3,7,2,2,70
9756,AB22,9-29-(12.5)a,,9/22/05,GREEN R,River,,CMC RD,9756,35.20305556,-82.47361111,Henderson,BRD,3,3050105,MT,EPT,19.7,19,21,6.5,8.1,5,16,12,6,14,3,5,10,2,2,75
9757,AB30,9/29/14,,9/22/05,JOE CR,Creek,,SR 1106,9757,35.20888889,-82.46527778,Henderson,BRD,3,3050105,MT,EPT,4.6,19.2,29,6.8,8.1,5,13,14,6,7,3,3,7,1,2,61
9758,AB33,9-29-46-1,,9/23/05,L WHITEOAK CR,Creek,,SR 1324,9758,35.28833333,-82.11444444,Polk,BRD,2,3050105,MT,EPT,10.6,18.7,55,6.6,7.1,5,13,3,6,0,2,2,7,1,1,40
5370,CB199,11-129-(0.5),,7/9/90,S FK CATAWBA R,River,Riverine,NC 10,5370,35.63277778,-81.30555556,Catawba,CTB,35,3050102,P,Full Scale,211,0,0,0,0,,,,,,,,,,,
9761,JB31,27-20.5-(3),,1/20/06,UT FALLS LAKE,,Riverine,SR 2002,9761,35.92444444,-78.60388889,Wake,NEU,1,3020201,P,Qual 4,1.57,9,158,6.2,11.9,,,,,,,,,,,
9621,OB158,28-79-25-7ut34,,6/9/05,UT BEAR SWAMP,,Freshwater Forested/Shrub Wetland,MEDOC MT SP,9621,36.25888889,-77.88194444,Halifax,TAR,4,3020102,P,Qual 4,0.7,20.6,92,6.6,7,5,16,13,7,15,6,6,9,5,5,87
9762,FB44,1-44-9-3,,1/31/06,GRAHAM BR,Branch,,SR 1531,9762,35.09638889,-83.96055556,Cherokee,HIW,2,6020002,MT,EPT,1,7.1,29,6.9,10.8,,,,,,,,,,,
3694,QB262,12-113,,10/30/85,SWEARING CR,Creek,Freshwater Forested/Shrub Wetland,SR 1272,3694,35.72916667,-80.30611111,Davidson,YAD,7,3040103,P,Full Scale,38.7552,0,0,0,0,,,,,,,,,,,
9764,FB65,1-44-9-4,,1/31/06,SNEAD BR,Branch,,SR 1531,9764,35.08972222,-83.96472222,Cherokee,HIW,2,6020002,MT,EPT,1,6.7,29,7.1,10.8,,,,,,,,,,,
9765,FB39,Jan-45,,1/31/06,FALLS BR,Branch,,US 64,9765,35.08333333,-83.98638889,Cherokee,HIW,2,6020002,MT,EPT,1.8,5.5,22,7.2,11.5,,,,,,,,,,,
9766,FB12,1-44b,,2/1/06,PEACHTREE CR,Creek,,SR 1537,9766,35.08972222,-83.93055556,Cherokee,HIW,2,6020002,MT,EPT,8.9,7.2,20,7,10.6,,,,,,,,,,,
9767,FB66,Jan-39,,2/1/06,SUDDERTH BR,Branch,,SR 1537,9767,35.06861111,-83.93666667,Cherokee,HIW,2,6020002,MT,EPT,1,8.9,32,7,9.9,,,,,,,,,,,
9768,FB70,1-(16.5)c,,2/1/06,UT HIWASSEE R,River,,NR BRIERWOOD DR,9768,35.05194444,-83.97666667,Cherokee,HIW,2,6020002,MT,Qual 4,0.5,8.7,181,6.4,10.2,,,,,,,,,,,
9769,FB55,Jan-41,,2/1/06,MISSION BR,Branch,,SR 1537,9769,35.06138889,-83.94666667,Cherokee,HIW,2,6020002,MT,EPT,0.9,8.6,29,7,9.9,,,,,,,,,,,
9770,IB46,14-10-5b,,2/6/06,L RAFT SWP,River,,SR 1505,9770,34.80611111,-79.14555556,Robeson,LBR,52,3040203,SWP A,Swamp,30,6.5,63,5.8,6.1,10,10,1,4,0,10,10,7,5,5,62
